epochs,AUC,sensitivity,selectivity
50.0,0.961305114638448,0.9410029498525072,0.9410029498525072
50.0,0.961305114638448,0.9410029498525073,0.9410029498525073
100.0,0.9562717770034843,0.9502919563384865,0.9498525073746312
