Onset,Duration,Annotation
+903.2645245,,spindle
+910.9961898,,spindle
+913.5328593,,spindle
+929.5397618,,spindle
+930.067,,Marker:Markoff:2
+930.636,,Marker:Markon:2
+950.8011941,,spindle
+956.1773805,,spindle
+960.067,,Marker:Markoff:2
+960.636,,Marker:Markon:2
+966.5207799,,spindle
+974.6407109,,spindle
+977.280918,,spindle
+980.9565004,,spindle
+990.067,,Marker:Markoff:2
+990.636,,Marker:Markon:2
+1008.9841104,,spindle
+1012.8926522,,spindle
+1016.405163,,spindle
+1020.067,,Marker:Markoff:2
+1020.067,,Marker:Markoff:2
+1020.636,,Marker:Markon:2
+1028.1994167,,spindle
+1034.1476479,,spindle
+1039.244283,,spindle
+1050.067,,Marker:Markoff:2
+1050.636,,Marker:Markon:2
+1056.9103744,,spindle
+1059.677415,,spindle
+1063.1976911,,spindle
+1066.0630923,,spindle
+1069.0915651,,spindle
+1080.067,,Marker:Markoff:2
+1080.636,,Marker:Markon:2
+1106.1269404,,spindle
+1110.067,,Marker:Markoff:2
+1110.636,,Marker:Markon:2
+1115.8749991,,spindle
+1121.5617981,,spindle
+1127.3831958,,spindle
+1140.067,,Marker:Markoff:2
+1140.636,,Marker:Markon:2
+1141.6092528,,spindle
+1159.073446,,spindle
+1167.8197791,,spindle
+1170.067,,Marker:Markoff:2
+1170.636,,Marker:Markon:2
+1200.067,,Marker:Markoff:2
+1200.636,,Marker:Markon:2
+1224.537,,spindle
+1230.067,,Marker:Markoff:2
+1230.636,,Marker:Markon:2
+1246.1899257,,spindle
+1260.067,,Marker:Markoff:2
+1260.636,,Marker:Markon:2
+1266.8948437,,spindle
+1274.9914787,,spindle
+1279.7800896,,spindle
+1290.067,,Marker:Markoff:2
+1290.636,,Marker:Markon:2
+1294.3089938,,spindle
+1302.8922552,,spindle
+1313.2615391,,spindle
+1320.067,,Marker:Markoff:2
+1320.636,,Marker:Markon:2
+1333.2313407,,spindle
+1340.833584,,spindle
+1350.067,,Marker:Markoff:2
+1350.636,,Marker:Markon:2
+1362.2995029,,spindle
+1368.9647315,,k-complex
+1369.3271129,,spindle
+1380.067,,Marker:Markoff:2
+1380.636,,Marker:Markon:2
+1387.3348782,,spindle
+1407.377156,,spindle
+1410.067,,Marker:Markoff:2
+1410.636,,Marker:Markon:2
+1415.2589507,,spindle
+1422.7835408,,spindle
+1431.2736185,,spindle
+1433.2926004,,spindle
+1440.067,,Marker:Markoff:2
+1440.636,,Marker:Markon:2
+1451.2408316,,spindle
+1456.3607626,,spindle
+1462.930219,,spindle
+1464.8456634,,spindle
+1470.067,,Marker:Markoff:2
+1470.636,,Marker:Markon:2
+1474.0009697,,spindle
+1476.7421258,,spindle
+1488.1959653,,spindle
+1497.5091664,,spindle
+1500.067,,Marker:Markoff:2
+1500.636,,Marker:Markon:2
+1501.2106332,,spindle
+1503.9466124,,spindle
+1528.0572242,,spindle
+1530.067,,Marker:Markoff:2
+1530.636,,Marker:Markon:2
+1533.1567503,,spindle
+1540.1899257,,spindle
+1546.9671768,,spindle
+1550.4316318,,spindle
+1560.067,,Marker:Markoff:2
+1560.636,,Marker:Markon:2
+1564.7776034,,k-complex
+1565.0382669,,spindle
+1578.2467977,,spindle
+1589.7722701,,spindle
+1590.151417,,Marker:Markoff:SWS
+1590.636,,Marker:Markon:SWS
+1613.5595939,,spindle
+1620.151,,Marker:Markoff:SWS
+1620.636,,Marker:Markon:SWS
+1636.2278403,,spindle
+1650.151,,Marker:Markoff:SWS
+1650.636,,Marker:Markon:SWS
+1664.8392147,,spindle
+1680.151,,Marker:Markoff:SWS
+1680.636,,Marker:Markon:SWS
+1683.7207313,,spindle
+1689.9529588,,spindle
+1700.6638593,,spindle
+1710.151,,Marker:Markoff:SWS
+1710.636,,Marker:Markon:SWS
+1731.6401626,,spindle
+1740.151,,Marker:Markoff:SWS
+1740.636,,Marker:Markon:SWS
+1741.7539066,,spindle
+1761.279973,,spindle
+1770.151,,Marker:Markoff:SWS
+1770.636,,Marker:Markon:SWS
