Onset,Duration,Annotation
+720.541,,Marker:Markoff:2
+720.943,,Marker:Markon:2
+729.3079289,,spindle
+733.7581658,,spindle
+744.5259383,,spindle
+750.541,,Marker:Markoff:2
+750.943,,Marker:Markon:2
+751.7629052,,spindle
+756.028308,,spindle
+767.4216729,,spindle
+771.8245165,,spindle
+774.0757014,,spindle
+776.3268862,,spindle
+780.541,,Marker:Markoff:2
+780.943,,Marker:Markon:2
+782.0188293,,spindle
+795.8482132,,spindle
+799.9240426,,spindle
+804.7344691,,spindle
+808.1704881,,spindle
+810.541,,Marker:Markoff:2
+810.943,,Marker:Markon:2
+812.1752274,,spindle
+815.4690663,,spindle
+821.4121943,,spindle
+825.2747535,,spindle
+835.2605355,,spindle
+838.1278341,,spindle
+840.541,,Marker:Markoff:2
+840.943,,Marker:Markon:2
+843.5733317,,spindle
+848.6065071,,spindle
+851.2842322,,spindle
+857.8719099,,spindle
+863.3648009,,spindle
+866.4453696,,spindle
+870.541,,Marker:Markoff:2
+870.943,,Marker:Markon:2
+881.687,,spindle
+900.541,,Marker:Markoff:2
+900.943,,Marker:Markon:2
+922.3411042,,spindle
+930.541,,Marker:Markoff:2
+930.943,,Marker:Markon:2
+931.5117203,,spindle
+937.127,,k-complex
+939.7344691,,k-complex
+940.0235687,,spindle
+955.8292559,,spindle
+960.541,,Marker:Markoff:2
+960.943,,Marker:Markon:2
+963.6586398,,spindle
+970.8482132,,spindle
+990.541,,Marker:Markoff:2
+990.943,,Marker:Markon:2
+993.7439478,,spindle
+1010.4169336,,spindle
+1017.563853,,spindle
+1019.3411042,,spindle
+1020.541,,Marker:Markoff:2
+1020.943,,Marker:Markon:2
+1026.8387345,,spindle
+1034.9477393,,spindle
+1042.4311516,,spindle
+1046.01409,,spindle
+1050.541,,Marker:Markoff:2
+1050.943,,Marker:Markon:2
+1060.1610094,,spindle
+1070.4975023,,spindle
+1074.1278341,,spindle
+1080.541,,Marker:Markoff:2
+1080.943,,Marker:Markon:2
+1092.2557962,,spindle
+1096.7344691,,spindle
+1100.0645951,,spindle
+1103.2742587,,spindle
+1110.541,,Marker:Markoff:2
+1110.943,,Marker:Markon:2
+1118.1163639,,spindle
+1129.1353458,,spindle
+1136.5046297,,spindle
+1140.541,,Marker:Markoff:2
+1140.943,,Marker:Markon:2
+1142.134483,,spindle
+1151.3441465,,spindle
+1156.313948,,spindle
+1160.68,,spindle
+1163.6806435,,spindle
+1168.3916012,,spindle
+1170.541,,Marker:Markoff:2
+1170.943,,Marker:Markon:2
+1181.788,,spindle
+1185.487,,spindle
+1187.04,,spindle
+1188.955,,spindle
+1194.803,,spindle
+1200.541,,Marker:Markoff:2
+1200.943,,Marker:Markon:2
+1209.544,,spindle
+1216.999,,spindle
+1229.149,,spindle
+1230.541,,Marker:Markoff:2
+1230.943,,Marker:Markon:2
+1232.5788929,,spindle
+1240.6444667,,spindle
+1249.3856228,,spindle
+1254.0448118,,spindle
+1260.2492984,,spindle
+1260.541,,Marker:Markoff:2
+1260.943,,Marker:Markon:2
+1264.7790655,,spindle
+1289.4002907,,spindle
+1290.541,,Marker:Markoff:2
+1290.943,,Marker:Markon:2
+1307.0586168,,spindle
+1310.6824304,,spindle
+1313.3485219,,spindle
+1319.7160801,,spindle
+1320.541,,Marker:Markoff:2
+1320.943,,Marker:Markon:2
+1323.7385133,,spindle
+1341.3787203,,spindle
+1347.3502475,,spindle
+1350.495,,Marker:Markoff:2
+1351.0005608,,Marker:Markon:SWS
+1375.8159188,,spindle
+1380.495,,Marker:Markoff:SWS
+1381,,Marker:Markon:SWS
+1382.8927092,,spindle
+1395.4207506,,spindle
+1399.639905,,spindle
+1410.495,,Marker:Markoff:SWS
+1411,,Marker:Markon:SWS
+1414.1429249,,spindle
+1425.0298964,,spindle
+1432.1455133,,spindle
+1437.7624244,,spindle
+1440.495,,Marker:Markoff:SWS
+1441,,Marker:Markon:SWS
+1468.7149697,,spindle
+1470.495,,Marker:Markoff:SWS
+1471,,Marker:Markon:SWS
+1493.4391716,,spindle
+1500.495,,Marker:Markoff:SWS
+1501,,Marker:Markon:SWS
+1530.495,,Marker:Markoff:SWS
+1531,,Marker:Markon:SWS
+1531.9732528,,spindle
+1560.495,,Marker:Markoff:SWS
+1561,,Marker:Markon:SWS
+1586.2295081,,spindle
+1590.495,,Marker:Markoff:SWS
+1591,,Marker:Markon:SWS
+1620.495,,Marker:Markoff:SWS
+1621,,Marker:Markon:SWS
+1641.451251,,spindle
+1650.495,,Marker:Markoff:SWS
+1651,,Marker:Markon:SWS
+1674.0086281,,spindle
+1680.495,,Marker:Markoff:SWS
+1681,,Marker:Markon:SWS
+1697.3071613,,spindle
+1710.495,,Marker:Markoff:SWS
+1711,,Marker:Markon:SWS
+1740.495,,Marker:Markoff:SWS
+1741,,Marker:Markon:SWS
+1767.6324417,,spindle
+1770.495,,Marker:Markoff:SWS
+1771,,Marker:Markon:SWS
