Onset,Duration,Annotation
+1395.4141184,,spindle
+1409.5326018,,spindle
+1410.314,,Marker: Markoff: 2
+1410.689,,Marker: Markon: 2
+1439.0254928,,spindle
+1440.314,,Marker: Markoff: 2
+1440.689,,Marker: Markon: 2
+1447.5373411,,spindle
+1450.1202795,,spindle
+1455.409379,,spindle
+1459.4188577,,spindle
+1470.314,,Marker: Markoff: 2
+1470.689,,Marker: Markon: 2
+1500.314,,Marker: Markoff: 2
+1500.731,,Marker:Markon:SWS
+1510.506,,spindle
+1516.3762037,,spindle
+1523.6179098,,spindle
+1529.6842606,,spindle
+1530.314,,Marker: Markoff: SWS
+1530.731,,Marker:Markon:SWS
+1551.409379,,spindle
+1558.6700425,,spindle
+1560.314,,Marker: Markoff: SWS
+1560.731,,Marker:Markon:SWS
+1571.295635,,k-complex
+1571.4615117,,spindle
+1576.0776255,,spindle
+1579.9401847,,spindle
+1581.7174359,,spindle
+1590.314,,Marker: Markoff: SWS
+1590.731,,Marker:Markon:SWS
+1594.8074833,,spindle
+1596.807,,spindle
+1598.5989525,,spindle
+1605.7316539,,spindle
+1620.314,,Marker: Markoff: SWS
+1620.731,,Marker:Markon:SWS
+1643.347,,spindle
+1650.314,,Marker: Markoff: SWS
+1650.731,,Marker:Markon:SWS
+1664.1386445,,spindle
+1680.314,,Marker: Markoff: SWS
+1680.731,,Marker:Markon:SWS
+1708.8827203,,spindle
+1710.314,,Marker: Markoff: SWS
+1710.731,,Marker:Markon:SWS
+1723.3329573,,spindle
+1740.314,,Marker: Markoff: SWS
+1740.731,,Marker:Markon:SWS
+1757.3519146,,spindle
+1770.314,,Marker: Markoff: SWS
+1770.731,,Marker:Markon:SWS
