Onset,Duration,Annotation
+839.755016,,Marker:Markoff:2
+840.348016,,Marker:Markon:2
+841.6370582,,spindle
+847.8415448,,spindle
+869.755016,,Marker:Markoff:2
+870.348016,,Marker:Markon:2
+878.4161781,,spindle
+888.1875327,,spindle
+892.0184214,,spindle
+895.5386975,,spindle
+899.755016,,Marker:Markoff:2
+900.348016,,Marker:Markon:2
+901.9502592,,spindle
+907.9554361,,spindle
+913.4299831,,spindle
+922.3471531,,k-complex
+922.7845992,,spindle
+929.755016,,Marker:Markoff:2
+930.348016,,Marker:Markon:2
+959.755016,,Marker:Markoff:2
+960.3221315,,k-complex
+960.348016,,Marker:Markon:2
+989.755016,,Marker:Markoff:2
+990.348016,,Marker:Markon:2
+993.4230806,,spindle
+1007.1029771,,spindle
+1019.755016,,Marker:Markoff:2
+1020.348016,,Marker:Markon:2
+1033.4869288,,spindle
+1039.2487924,,spindle
+1043.7785595,,spindle
+1049.755016,,Marker:Markoff:2
+1050.348016,,Marker:Markon:2
+1051.8726061,,spindle
+1056.872016,,spindle
+1071.0865836,,spindle
+1079.755016,,Marker:Markoff:2
+1080.348016,,Marker:Markon:2
+1088.1780418,,spindle
+1099.714016,,k-complex
+1109.755016,,Marker:Markoff:2
+1110.348016,,Marker:Markon:2
+1113.3687234,,spindle
+1118.9597502,,k-complex
+1119.4810772,,spindle
+1125.1019302,,spindle
+1139.755016,,Marker:Markoff:2
+1140.348016,,Marker:Markon:2
+1161.7654374,,spindle
+1166.0118829,,spindle
+1169.755016,,Marker:Markoff:2
+1170.348016,,Marker:Markon:2
+1199.755016,,Marker:Markoff:2
+1200.348016,,Marker:Markon:2
+1205.5000345,,spindle
+1225.0118829,,spindle
+1226.4810772,,spindle
+1229.755016,,Marker:Markoff:2
+1230.348016,,Marker:Markon:2
+1232.0261009,,spindle
+1240.9881862,,spindle
+1248.3531151,,spindle
+1252.803352,,spindle
+1259.755016,,Marker:Markoff:2
+1260.348016,,Marker:Markon:2
+1262.0877122,,spindle
+1266.3768117,,spindle
+1277.0877122,,spindle
+1289.755016,,Marker:Markoff:2
+1290.348016,,Marker:Markon:2
+1319.755016,,Marker:Markoff:2
+1320.348016,,Marker:Markon:2
+1349.755016,,Marker:Markoff:2
+1350.348016,,Marker:Markon:2
+1367.0917553,,spindle
+1379.755016,,Marker:Markoff:2
+1380.348016,,Marker:Markon:2
+1388.5751676,,spindle
+1409.755016,,Marker:Markoff:2
+1410.348016,,Marker:Markon:2
+1439.755016,,Marker:Markoff:2
+1440.348016,,Marker:Markon:2
+1448.5656889,,k-complex
+1469.755016,,Marker:Markoff:2
+1470.348016,,Marker:Markon:SWS
+1499.755016,,Marker:Markoff:SWS
+1500.348016,,Marker:Markon:SWS
+1529.755016,,Marker:Markoff:SWS
+1530.348016,,Marker:Markon:SWS
+1559.755016,,Marker:Markoff:SWS
+1560.348016,,Marker:Markon:SWS
+1589.755016,,Marker:Markoff:SWS
+1590.348016,,Marker:Markon:SWS
+1593.0017078,,spindle
+1619.755016,,Marker:Markoff:SWS
+1620.348016,,Marker:Markon:SWS
+1649.755016,,Marker:Markoff:SWS
+1650.348016,,Marker:Markon:SWS
+1659.3239827,,spindle
+1679.755016,,Marker:Markoff:SWS
+1680.348016,,Marker:Markon:SWS
+1709.755016,,Marker:Markoff:SWS
+1710.348016,,Marker:Markon:SWS
+1739.755016,,Marker:Markoff:SWS
+1740.348016,,Marker:Markon:SWS
+1769.755016,,Marker:Markoff:SWS
+1770.233877,,Marker:Markon:SWS
+1799.755016,,Marker:Markoff:w
+1800.348016,,Marker:Markon:w
