Onset,Duration,Annotation
+0.882,,Marker:Markon:w
+30.7072804,,Marker:Markoff:w
+31.0308352,,Marker:Markon:w
+60.7486954,,Marker:Markoff:w
+61.0722502,,Marker:Markon:w
+90.7241052,,Marker:Markoff:w
+91.0864866,,Marker:Markon:w
+120.734459,,Marker:Markoff:w
+121.0709559,,Marker:Markon:w
+150.7085746,,Marker:Markoff:w
+151.0709559,,Marker:Markon:w
+180.7072804,,Marker:Markoff:w
+181.0955461,,Marker:Markon:w
+210.668,,Marker:Markoff:w
+211.0800155,,Marker:Markon:w
+240.7072804,,Marker:Markoff:w
+241.0567195,,Marker:Markon:w
+270.668,,Marker:Markoff:w
+271.072,,Marker:Markon:w
+300.668,,Marker:Markoff:w
+301.086,,Marker:Markon:w
+330.6930439,,Marker:Markoff:1
+331.0813097,,Marker:Markon:1
+360.668,,Marker:Markoff:1
+361.151,,Marker:Markon:1
+390.7072803,,Marker:Markoff:1
+391.058,,Marker:Markon:w
+420.685,,Marker:Markoff:w
+421.151,,Marker:Markon:w
+450.659,,Marker:Markoff:w
+451.112,,Marker:Markon:w
+480.636,,Marker:Markoff:w
+481.16,,Marker:Markon:w
+510.672,,Marker:Markoff:w
+511.166,,Marker:Markon:1
+540.668,,Marker:Markoff:1
+541.166,,Marker:Markon:1
+570.668,,Marker:Markoff:1
+571.166,,Marker:Markon:1
+600.668,,Marker:Markoff:1
+601.166,,Marker:Markon:1
+630.668,,Marker:Markoff:1
+631.166,,Marker:Markon:1
+660.668,,Marker:Markoff:1
+661.166,,Marker:Markon:1
+690.7253994,,Marker:Markoff:1
+691.0489542,,Marker:Markon:1
+720.7163398,,Marker:Markoff:1
+721.0528368,,Marker:Markon:1
+748.5666418,,spindle
+750.668,,Marker:Markoff:1
+751.1033114,,Marker:Markon:1
+780.668,,Marker:Markoff:1
+781.1046056,,Marker:Markon:1
+810.668,,Marker:Markoff:1
+811.0903692,,Marker:Markon:1
+840.668,,Marker:Markoff:1
+841.0800154,,Marker:Markon:1
+870.668,,Marker:Markoff:1
+871.0968403,,Marker:Markon:1
+900.7098688,,Marker:Markoff:1
+901.0463657,,Marker:Markon:1
+930.668,,Marker:Markoff:1
+931.166,,Marker:Markon:1
+960.668,,Marker:Markoff:1
+961.166,,Marker:Markon:1
+974.5606021,,spindle
+990.6969266,,Marker:Markoff:1
+991.0981345,,Marker:Markon:1
+1020.668,,Marker:Markoff:1
+1021.166,,Marker:Markon:1
+1050.668,,Marker:Markoff:1
+1051.166,,Marker:Markon:1
+1070.1865728,,spindle
+1080.668,,Marker:Markoff:1
+1081.0903692,,Marker:Markon:1
+1110.668,,Marker:Markoff:1
+1111.0916634,,Marker:Markon:1
+1140.668,,Marker:Markoff:1
+1141.0748386,,Marker:Markon:1
+1170.668,,Marker:Markoff:1
+1171.0864865,,Marker:Markon:1
+1200.699515,,Marker:Markoff:1
+1201.0618964,,Marker:Markon:1
+1230.668,,Marker:Markoff:1
+1231.1253131,,Marker:Markon:1
+1260.699515,,Marker:Markoff:1
+1261.0618964,,Marker:Markon:1
+1290.7266936,,Marker:Markoff:1
+1291.0631906,,Marker:Markon:1
+1320.668,,Marker:Markoff:1
+1321.0877807,,Marker:Markon:1
+1350.668,,Marker:Markoff:1
+1351.0877807,,Marker:Markon:1
+1380.668,,Marker:Markoff:1
+1381.0903692,,Marker:Markon:1
+1410.668,,Marker:Markoff:1
+1411.0618964,,Marker:Markon:1
+1440.668,,Marker:Markoff:1
+1441.0864865,,Marker:Markon:1
+1470.668,,Marker:Markoff:1
+1471.0735443,,Marker:Markon:1
+1500.7137514,,Marker:Markoff:1
+1501.0502484,,Marker:Markon:1
+1511.3085402,,spindle
+1530.713,,Marker:Markoff:1
+1531.05,,Marker:Markon:1
+1550.429886,,spindle
+1560.713,,Marker:Markoff:2
+1561.05,,Marker:Markon:2
+1565.8090922,,spindle
+1571.809,,spindle
+1580.9514563,,spindle
+1590.713,,Marker:Markoff:2
+1591.05,,Marker:Markon:2
+1616.2771681,,spindle
+1620.713,,Marker:Markoff:2
+1621.05,,Marker:Markon:2
+1639.68571,,spindle
+1645.1783761,,spindle
+1650.713,,Marker:Markoff:2
+1651.05,,Marker:Markon:2
+1680.713,,Marker:Markoff:2
+1681.05,,Marker:Markon:2
+1682.4855374,,spindle
+1688.9527505,,spindle
+1693.2819135,,spindle
+1697.8569782,,spindle
+1710.713,,Marker:Markoff:2
+1711.05,,Marker:Markon:2
+1720.060602,,spindle
+1723.1356668,,spindle
+1725.452319,,spindle
+1740.4005503,,spindle
+1740.713,,Marker:Markoff:2
+1741.05,,Marker:Markon:2
+1757.0014994,,spindle
+1765.745244,,spindle
+1770.713,,Marker:Markoff:2
+1771.05,,Marker:Markon:2
+1777.1744933,,spindle
+1782.4807919,,spindle
