Onset,Duration,Annotation
+1290.369,,Marker:Markoff:2
+1290.749,,Marker:Markon:2
+1304.3315935,,spindle
+1317.6827583,,spindle
+1320.369,,Marker:Markoff:2
+1320.749,,Marker:Markon:2
+1323.4377194,,spindle
+1327.2962181,,spindle
+1333.23237,,spindle
+1344.6456573,,spindle
+1350.369,,Marker:Markoff:2
+1350.749,,Marker:Markon:2
+1362.3333191,,spindle
+1365.5257263,,spindle
+1371.8674002,,spindle
+1380.369,,Marker:Markoff:2
+1380.749,,Marker:Markon:2
+1410.369,,Marker:Markoff:2
+1410.749,,Marker:Markon:2
+1416.0209809,,spindle
+1440.369,,Marker:Markoff:2
+1440.749,,Marker:Markon:2
+1470.3160628,,spindle
+1470.3767842,,Marker:Markoff: SWS
+1470.7391656,,Marker:Markon: SWS
+1484.9338368,,spindle
+1500.376,,Marker:Markoff: SWS
+1500.739,,Marker:Markon: SWS
+1508.5904373,,spindle
+1530.195269,,spindle
+1530.376,,Marker:Markoff: SWS
+1530.739,,Marker:Markon: SWS
+1533.7448808,,spindle
+1557.6223614,,spindle
+1560.376,,Marker:Markoff: SWS
+1560.739,,Marker:Markon: SWS
+1590.376,,Marker:Markoff: SWS
+1590.739,,Marker:Markon: SWS
+1620.376,,Marker:Markoff: SWS
+1620.739,,Marker:Markon: SWS
+1628.5749067,,spindle
+1650.376,,Marker:Markoff: SWS
+1650.739,,Marker:Markon: SWS
+1680.376,,Marker:Markoff: SWS
+1680.739,,Marker:Markon: SWS
+1710.2487634,,spindle
+1710.376,,Marker:Markoff: SWS
+1710.739,,Marker:Markon: SWS
+1740.376,,Marker:Markoff: SWS
+1740.739,,Marker:Markon: SWS
+1763.6758557,,spindle
+1770.376,,Marker:Markoff: SWS
+1770.739,,Marker:Markon: SWS
