Onset,Duration,Annotation
+1614.8020077,,spindle
+1618.9616281,,k-complex
+1619.953,,Marker:Markoff:2
+1620.58,,Marker:Markon:2
+1628.1246997,,spindle
+1646.1557609,,spindle
+1649.953,,Marker:Markoff:2
+1650.58,,Marker:Markon:2
+1656.5457523,,spindle
+1658.0703425,,spindle
+1669.2446306,,spindle
+1672.5060629,,spindle
+1679.953,,Marker:Markoff:2
+1683.0850103,,k-complex
+1688.0988153,,spindle
+1700.6423873,,spindle
+1704.2920853,,spindle
+1707.6311708,,spindle
+1709.953,,Marker:Markoff:2
+1710.58,,Marker:Markon:2
+1739.953,,Marker:Markoff:1
+1740.58,,Marker:Markon:1
+1769.953,,Marker:Markoff:1
+1770.58,,Marker:Markon:1
