Onset,Duration,Annotation
+1048.9330000,,Markoff: 2
+1049.0190000,,Markon: 2
+1051.1120000,0.364000,k-complex
+1051.3080000,0.364000,spindle
+1051.3080000,0.364000,spindle
+1060.0000000,0.364000,spindle
+1063.0280000,0.364000,spindle
+1063.6730000,0.364000,spindle
+1066.6170000,0.364000,k-complex
+1078.7520000,,Markoff: 2
+1079.0360000,,Markon: 2
+1080.9810000,6.490000,Spindle
+1083.6610000,,k-complex
+1097.6240000,,k-complex
+1106.5140000,0.364000,spindle
+1106.6150000,,spindle
+1108.9660000,,Markoff: 2
+1109.0190000,,Markon: 2
+1115.3710000,,Spindle
+1127.9750000,,Spindle
+1140.1000000,,Markoff: 2
+1140.2000000,,Markon: 1
+1168.9330000,,Markoff: 1
+1169.0360000,,Markon: 1
+1198.9660000,,Markoff: 1
+1199.0032560,,Markon: 1
+1228.9496600,,Markoff: 1
+1229.0361500,,Markon: r
+1258.9496600,,Markoff: r
+1258.9703620,,Markon: r
+1288.9661060,,Markoff: r
+1289.0361500,,Markon: r
+1318.9167660,,Markoff: r
+1319.0197030,,Markon: 1
+1337.6610000,,Markoff: 1
+1337.6610000,,spindle
+1341.2490000,,spindle
+1348.9496600,,Markoff: 1
+1348.9860000,,Markon: 1
+1378.9160000,,Markoff: 1
+1379.0690000,,Markon: 1
+1408.9660000,,Markoff: 1
+1409.0361500,,Markon: w
+1438.9496600,,Markoff: w
+1439.0032560,,Markon: w
+1468.9496600,,Markoff: w
+1469.0520000,,Markon: 1
+1498.9490000,,Markoff: 1
+1499.0197030,,Markon: w 
+1528.9332130,,Markoff: w 
+1529.0164470,,Markon: 1 
+1559.9496600,,Markoff: 1 
+1560.0361500,,Markon: w
+1589.9661060,,Markoff: w
+1589.9703620,,Markon: w
+1619.9167660,,Markoff: w
+1620.0361500,,Markon: 1
+1649.9167660,,Markoff: 1
+1650.0525960,,Markon: w
+1679.9661060,,Markoff: w
+1680.0525960,,Markon: w
+1709.9496600,,Markoff: w
+1710.0510000,,Markon: 1
+1739.8820000,,Markoff: 1
+1740.0020000,,Markon: 1
+1769.9810000,,Markoff: 1
+1770.0197030,,Markon: 1
+1799.9330000,,Markoff: 1
+1800.0361500,,Markon: 1
+1829.9496600,,Markoff: 1
+1830.0197030,,Markon: 1
+1859.9332130,,Markoff: 1
+1860.0361500,,Markon: 1
+1889.9496600,,Markoff: 1
+1890.0197030,,Markon: 1
+1919.9496600,,Markoff: 1
+1920.0190000,,Markon: 1
+1949.9160000,,Markoff: 1
+1950.0361500,,Markon: 1
+1979.7309770,,Markoff: 1
+1980.0640000,,Markon: 1
+2009.7630000,,Markoff: 1
+2009.8790000,,Markon: w
+2039.7470000,,Markoff: w
+2039.8960000,,Markon: 1
+2069.7470000,,Markoff: 1
+2069.7681270,,Markon: 1
+2099.7638710,,Markoff: 1
+2100.0570000,,Markon: 1
+2129.7570000,,Markoff: 1
+2129.8170000,,Markon: 1
+2159.8130000,,Markoff: 1
+2159.8430000,,Markon: 1
+2189.7900000,,Markoff: 1
+2189.8100000,,Markon: 1
+2219.6910000,,Markoff: 1
+2219.7450000,,Markon: 1
+2249.7400000,,Markoff: 1
+2249.8010000,,Markon: 1
+2279.7300000,,Markoff: 1
+2280.0444670,,Markon: 1
+2309.7474240,,Markoff: 1
+2309.7680000,,Markon: 1
+2339.7470000,,Markoff: 1
+2339.7681270,,Markon: 1
+2369.7145300,,Markoff: 1
+2369.7350000,,Markon: 1
+2389.5980000,,Spindle
+2399.7300000,,Markoff: 1
+2400.0800000,,Markon: 1
+2429.7470000,,Markoff: 1
+2429.7681270,,Markon: 1
+2459.7638710,,Markoff: 1
+2459.7845730,,Markon: w
+2489.7638710,,Markoff: w
+2489.8010200,,Markon: 1
+2519.7145300,,Markoff: 1
+2519.7450000,,Markon: 1
+2549.6910000,,Markoff: 1
+2549.7510000,,Markon: 1
+2579.2540000,,Markoff: 1
+2579.3150000,,Markon: w
+2589.1830000,,Markoff: w
