Onset,Duration,Annotation
+1200.197896,,Marker:Markon: 2
+1217.9759053,,spindle
+1222.9285119,,spindle
+1229.781896,,Marker:Markoff: 2
+1230.197896,,Marker:Markon: 2
+1235.8384645,,spindle
+1238.1370427,,k-complex
+1259.781896,,Marker:Markoff: 2
+1260.197896,,Marker:Markon: 2
+1285.4403603,,k-complex
+1285.7247205,,spindle
+1289.781896,,Marker:Markoff: 2
+1290.197896,,Marker:Markon: 2
+1317.9522086,,k-complex
+1319.781896,,Marker:Markoff: 2
+1320.197896,,Marker:Markon: 2
+1346.0232987,,spindle
+1349.781896,,Marker:Markoff: 2
+1350.197896,,Marker:Markon: 2
+1379.781896,,Marker:Markoff: 2
+1380.197896,,Marker:Markon: 2
+1408.592019,,k-complex
+1409.1370427,,spindle
+1409.781896,,Marker:Markoff: 2
+1410.197896,,Marker:Markon: 2
+1426.7626352,,spindle
+1439.781896,,Marker:Markoff: 2
+1440.197896,,Marker:Markon: 2
+1444.5588437,,k-complex
+1457.028038,,spindle
+1459.2176115,,spindle
+1469.781896,,Marker:Markoff: 2
+1470.197896,,Marker:Markon: 2
+1499.781896,,Marker:Markoff: 2
+1500.197896,,Marker:Markon: 2
+1507.8716399,,spindle
+1510.999602,,k-complex
+1529.781896,,Marker:Markoff: 2
+1530.197896,,Marker:Markon: 2
+1559.781896,,Marker:Markoff: 2
+1560.1702181,,spindle
+1560.197896,,Marker:Markon: 2
+1582.08491,,spindle
+1589.781896,,Marker:Markoff: 2
+1590.197896,,Marker:Markon: 2
+1593.8526826,,k-complex
+1619.781896,,Marker:Markoff: 2
+1620.197896,,Marker:Markon: 2
+1627.8479432,,spindle
+1635.1844361,,k-complex
+1649.781896,,Marker:Markoff: 2
+1650.197896,,Marker:Markon: 2
+1650.7057631,,k-complex
+1664.9759053,,k-complex
+1679.781896,,Marker:Markoff: 2
+1680.197896,,Marker:Markon: 2
+1691.01382,,spindle
+1698.3787489,,spindle
+1704.4735356,,spindle
+1709.781896,,Marker:Markoff: 2
+1710.197896,,Marker:Markon: 2
+1713.9237726,,spindle
+1739.781896,,Marker:Markoff: 2
+1740.197896,,Marker:Markon: 2
+1740.8289859,,k-complex
+1756.245896,,k-complex
+1769.781896,,Marker:Markoff: 2
+1770.197896,,Marker:Markon: 2
+1784.1416305,,k-complex
+1786.7340476,,spindle
