Onset,Duration,Annotation
+1140.859,,Marker:Markon: 2
+1142.3622985,,spindle
+1147.9784123,,spindle
+1170.495,,Marker:Markoff: 2
+1170.859,,Marker:Markon: 2
+1174.3149052,,spindle
+1186.9784123,,spindle
+1193.1689671,,spindle
+1200.495,,Marker:Markoff: 2
+1200.859,,Marker:Markon: 2
+1205.2627725,,spindle
+1226.9972674,,spindle
+1230.495,,Marker:Markoff: 2
+1230.859,,Marker:Markon: 2
+1260.495,,Marker:Markoff: 2
+1260.859,,Marker:Markon: 2
+1275.7168532,,spindle
+1290.495,,Marker:Markoff: 2
+1290.859,,Marker:Markon: 2
+1304.7099507,,spindle
+1308.2302268,,spindle
+1309.8694075,,spindle
+1320.495,,Marker:Markoff: 2
+1320.859,,Marker:Markon: 2
+1335.0495023,,spindle
+1336.7858783,,spindle
+1350.495,,Marker:Markoff: 2
+1350.859,,Marker:Markon: 2
+1356.5667238,,spindle
+1377.191,,spindle
+1380.495,,Marker:Markoff: 2
+1380.859,,Marker:Markon: 2
+1398.1551621,,spindle
+1400.9843252,,spindle
+1401.5020129,,k-complex
+1410.495,,Marker:Markoff: 2
+1410.859,,Marker:Markon: 2
+1420.0869999,,spindle
+1421.5080526,,k-complex
+1435.0844115,,k-complex
+1435.9404976,,spindle
+1440.495,,Marker:Markoff: 2
+1440.859,,Marker:Markon: 2
+1452.284584,,k-complex
+1470.495,,Marker:Markoff: 2
+1470.859,,Marker:Markon: 2
+1471.523,,k-complex
+1489.4726772,,spindle
+1500.495,,Marker:Markoff: 2
+1500.859,,Marker:Markon: 2
+1508.2466203,,spindle
+1530.495,,Marker:Markoff: 2
+1530.859,,Marker:Markon: 2
+1542.6466587,,spindle
+1558.4428672,,k-complex
+1560.495,,Marker:Markoff: 2
+1560.859,,Marker:Markon: 2
+1564.8172748,,spindle
+1571.3575592,,spindle
+1582.9878909,,spindle
+1590.495,,Marker:Markoff: 2
+1590.859,,Marker:Markon: 2
+1618.2153791,,spindle
+1620.495,,Marker:Markoff: 2
+1620.859,,Marker:Markon: 2
+1627.5992654,,spindle
+1641.058981,,spindle
+1644.7272274,,spindle
+1650.495,,Marker:Markoff: 2
+1650.859,,Marker:Markon: 2
+1677.324,,k-complex
+1679.6419194,,spindle
+1680.495,,Marker:Markoff: 2
+1680.859,,Marker:Markon: 2
+1710.495,,Marker:Markoff: 2
+1710.859,,Marker:Markon: 2
+1716.6513981,,spindle
+1727.9262796,,spindle
+1740.495,,Marker:Markoff: 2
+1740.859,,Marker:Markon: 2
+1750.9784123,,spindle
+1770.495,,Marker:Markoff: 2
+1770.859,,Marker:Markon: 2
+1773.4333886,,spindle
