Onset,Duration,Annotation
+1470.1283660,,Markoff: w
+1470.2429270,,Markon: w
+1500.1662200,,Markoff: w
+1500.2050730,,Markon: w
+1530.1472930,,Markoff: w
+1530.2050730,,Markon: w
+1560.1283660,,Markoff: w
+1560.1861460,,Markon: w
+1590.1472930,,Markoff: w
+1590.2240000,,Markon: w
+1620.1472930,,Markoff: w
+1620.2240000,,Markon: w
+1650.1472930,,Markoff: w
+1650.2429270,,Markon: w
+1680.1283660,,Markoff: w
+1680.2240000,,Markon: 1
+1710.1472930,,Markoff: 1
+1710.2240000,,Markon: w
+1740.1094390,,Markoff: w
+1740.2240000,,Markon: w
+1770.1283660,,Markoff: w
+1770.2050730,,Markon: w
+1800.1472930,,Markoff: w
+1800.2050730,,Markon: w
+1830.1472930,,Markoff: w
+1830.2050730,,Markon: w
+1860.1472930,,Markoff: w
+1860.1860000,,Markon: w
+1890.1280000,,Markoff: w
+1890.2050730,,Markon: w
+1920.1662200,,Markoff: w
+1920.2240000,,Markon: w
+1950.1283660,,Markoff: w
+1950.1861460,,Markon: w
+1980.1094390,,Markoff: w
+1980.2240000,,Markon: w
+2010.1283660,,Markoff: w
+2010.2240000,,Markon: w
+2040.1662200,,Markoff: w
+2040.2240000,,Markon: 1
+2070.0900000,,Markoff: 1
+2070.2610000,,Markon: 1
+2100.1280000,,Markoff: 1
+2100.1860000,,Markon: 1
+2130.0710000,,Markoff: 1
+2130.1860000,,Markon: 2
+2141.0470000,0.276000,Spindle
+2144.4830000,0.276000,Spindle
+2147.6250000,,spindle
+2157.6540000,0.276000,Spindle
+2160.1470000,,Markoff: 2
+2160.1860000,,Markon: 1
+2167.4830000,,spindle
+2190.1660000,,Markoff: 1
+2190.1850000,,Markon: 2
+2206.9310000,0.276000,Spindle
+2211.4190000,0.276000,Spindle
+2215.0500000,0.276000,Spindle
+2220.1460000,,Markoff: 2
+2220.1850000,,Markon: 2
+2220.3630000,0.171000,K-Complex
+2221.3360000,0.171000,Spindle
+2235.9320000,,spindle
+2243.4020000,0.171000,Spindle
+2249.0251104,0.171000,Spindle
+2250.0900000,,Markoff: 2
+2250.2050000,,Markon: w
+2261.9790000,0.171000,Spindle
+2280.1470000,,Markoff: w
+2280.1861460,,Markon: w
+2310.0903330,,Markoff: w
+2310.2430000,,Markon: 1
+2340.1470000,,Markoff: 1
+2340.2240720,,Markon: 2
+2342.4160000,,Spindle
+2354.0910000,,Spindle
+2366.0920000,,Spindle
+2370.1092960,,Markoff: 2
+2370.2050000,,Markon: 2
+2370.4190000,,Spindle
+2374.0540000,,Spindle
+2378.7380000,,Spindle
+2400.1090000,,Markoff: 2
+2400.2050000,,Markon: 1
+2430.1470000,,Markoff: 1
+2430.2050000,,Markon: 1
+2449.8180000,0.145000,Spindle
+2460.1470000,,Markoff: 1
+2460.2240000,,Markon: 1
+2485.2390000,0.145000,Spindle
+2490.1470000,,Markoff: 1
+2490.2240000,,Markon: r
+2520.1090000,,Markoff: r
+2520.1860000,,Markon: r
+2550.1660000,,Markoff: r
+2550.2050000,,Markon: r
+2580.1090000,,Markoff: r
+2580.1861460,,Markon: w
+2610.0713700,,Markoff: w
+2610.2240000,,Markon: r
+2640.1660000,,Markoff: r
+2640.1860000,,Markon: r
+2670.1660000,,Markoff: r
+2670.2050000,,Markon: r
+2700.1470000,,Markoff: r
+2700.2610000,,Markon: r
+2730.1280000,,Markoff: r
+2730.2240000,,Markon: r
+2760.1280000,,Markoff: r
+2760.1860000,,Markon: r
+2790.1470000,,Markoff: r
+2790.2240000,,Markon: r
+2820.1470000,,Markoff: r
+2850.0713700,,Markoff: w
+2850.2430340,,Markon: w
+2880.1661840,,Markoff: w
+2880.2619970,,Markon: w
+2910.1661840,,Markoff: w
+2910.2240720,,Markon: w
+2940.0903330,,Markoff: w
+2940.2430340,,Markon: w
+2970.0903330,,Markoff: w
+2970.2051090,,Markon: w
+3000.1472210,,Markoff: w
+3000.2430340,,Markon: w
+3030.1472210,,Markoff: w
+3030.2051090,,Markon: w
+3060.1661840,,Markoff: w
+3060.2240000,,Markon: 
+3090.0710000,,Markoff: 1
+3090.2051090,,Markon: w
+3120.1092960,,Markoff: w
+3120.2240720,,Markon: w
+3150.0524070,,Markoff: w
+3150.2240720,,Markon: 1
+3180.1472210,,Markoff: 1
+3180.2240720,,Markon: 2
+3189.2170000,,Spindle
+3210.1092960,,Markoff: 2
+3210.2240000,,Markon: 1
+3219.2170000,,Spindle
+3240.1090000,,Markoff: 1
+3240.2240720,,Markon: 2
+3240.4670000,,Spindle
+3243.4670000,,Spindle
+3248.1560000,,spindle
+3255.7700000,,Spindle
+3257.0190000,0.224000,K-Complex
+3270.0903330,,Markoff: 2
+3270.2240000,,Markon: 1
+3287.2400000,,spindle
+3300.1470000,,Markoff: 1
+3300.2051090,,Markon: 2
+3301.5580000,0.092000,Spindle
+3304.2920000,0.092000,Spindle
+3324.3340000,,spindle
+3327.8860000,0.092000,Spindle
+3330.1282580,,Markoff: 2
+3330.2051090,,Markon: 2
+3333.3620000,,spindle
+3335.6360000,0.092000,Spindle
+3341.6360000,0.092000,Spindle
+3351.4130000,0.092000,Spindle
+3358.1240000,0.092000,Spindle
+3360.1092960,,Markoff: 2
+3360.2240000,,Markon: 1
+3387.3620000,,spindle
+3387.3620000,,spindle
+3390.1090000,,Markoff: 1
+3390.2051090,,Markon: 2
+3400.6060000,,spindle
+3406.0910000,,spindle
+3413.9520000,,spindle
+3417.9650000,0.553000,Spindle
+3420.1280000,,Markoff: 1
+3420.2430000,,Markon: 1
+3422.4650000,,spindle
+3425.0360000,0.553000,spindle
+3450.1280000,,Markoff: 1
+3450.2240720,,Markon: 2
+3461.2520000,0.500000,Spindle
+3466.7930000,0.619000,Spindle
+3468.4250000,0.619000,Spindle
+3480.1282580,,Markoff: 2
+3480.2430340,,Markon: 2
+3490.0830000,0.619000,Spindle
+3496.2570000,0.619000,spindle
+3501.4130000,0.619000,Spindle
+3509.4130000,0.619000,Spindle
+3510.1282580,,Markoff: 2
+3510.2430340,,Markon: 2
+3512.8830000,0.619000,spindle
+3520.6810000,0.619000,Spindle
+3540.1282580,,Markoff: 2
+3540.2240720,,Markon: w
+3570.1661840,,Markoff: w
+3570.1921230,,Markon: w
+3581.8731490,,Markoff: w
