Onset,Duration,Annotation
+1999.3220000,0.711000,Spindle
+2006.7060000,0.711000,Spindle
+2009.8844380,,Markoff: 3
+2010.0000000,,Markon: 3
+2016.1130000,0.711000,Spindle
+2021.7060000,0.711000,Spindle
+2024.8360000,0.711000,Spindle
+2039.9335360,,Markoff: 3
+2040.0327320,,Markon: 3
+2050.6120000,0.711000,Spindle
+2058.7040000,0.711000,Spindle
+2061.9160000,0.711000,Spindle
+2065.8500000,0.711000,Spindle
+2069.6150000,0.711000,Spindle
+2069.9171700,,Markoff: 3
+2070.0654640,,Markon: 3
+2073.0220000,0.711000,Spindle
+2079.7330000,0.711000,Spindle
+2084.0750000,0.711000,Spindle
+2086.4300000,0.711000,Spindle
+2092.7820000,0.711000,Spindle
+2099.8844380,,Markoff: 3
+2100.0490980,,Markon: 3
+2102.1650000,0.711000,Spindle
+2110.2740000,0.711000,Spindle
+2113.9640000,0.711000,Spindle
+2120.3080000,0.711000,Spindle
+2129.2990000,0.711000,Spindle
+2129.9008040,,Markoff: 3
+2130.0000000,,Markon: 3
+2157.4680000,0.711000,Spindle
+2159.9171700,,Markoff: 3
+2160.0000000,,Markon: 3
+2169.4680000,0.711000,Spindle
+2176.9280000,0.711000,Spindle
+2189.1910000,0.711000,Spindle
+2189.9004810,,Markoff: 3
+2190.0164200,,Markon: 3
+2201.5470000,0.711000,Spindle
+2219.9825800,,Markoff: 3
+2220.0492590,,Markon: 3
+2227.5860000,0.711000,Spindle
+2232.0730000,0.711000,Spindle
+2237.2970000,0.711000,Spindle
+2249.8183820,,Markoff: 3
+2250.0656790,,Markon: 3
+2253.2050000,0.711000,Spindle
+2261.5990000,0.711000,Spindle
+2268.4150000,0.711000,Spindle
+2279.9497410,,Markoff: 3
+2280.0328400,,Markon: 3
+2290.8900000,0.711000,Spindle
+2293.3710000,0.711000,Spindle
+2298.7550000,0.711000,Spindle
+2303.8090000,0.711000,Spindle
+2309.9169010,,Markoff: 3
+2310.0492590,,Markon: 3
+2314.6590838,0.711000,Spindle
+2324.9240000,0.711000,Spindle
+2335.1350000,0.711000,Spindle
+2339.9169010,,Markoff: 3
+2340.0000000,,Markon: 3 
+2346.2410000,0.711000,Spindle
+2350.5910000,0.711000,Spindle
+2369.9497410,,Markoff: 3 
+2370.0160000,0.711000,Spindle
+2370.0164200,,Markon: 3
+2376.0160000,0.711000,Spindle
+2386.0560000,0.711000,Spindle
+2399.9169010,,Markoff: 3
+2400.0328400,,Markon: 3
+2404.2660000,0.711000,Spindle
+2408.5560000,0.711000,Spindle
+2415.1750000,0.711000,Spindle
+2423.9780000,0.711000,Spindle
+2429.9333210,,Markoff: 3
+2430.0000000,,Markon: 3
+2436.2410000,0.711000,Spindle
+2442.0040000,0.711000,Spindle
+2448.0040000,0.711000,Spindle
+2459.9004810,,Markoff: 3
+2460.0656790,,Markon: 3
+2478.8330000,0.711000,Spindle
+2489.9825800,,Markoff: 3
+2490.0656790,,Markon: 3
+2490.7150000,0.711000,Spindle
+2509.4770000,0.711000,Spindle
+2519.9661600,,Markoff: 3
+2520.0164200,,Markon: 3
+2528.5010000,0.711000,Spindle
+2549.9004810,,Markoff: 3
+2550.0000000,,Markon: 3
+2554.0150000,0.711000,Spindle
+2579.9497410,,Markoff: 3
+2580.0328400,,Markon: 3
+2609.9661600,,Markoff: 3
+2610.0000000,,Markon: w
+2639.9661600,,Markoff: w
+2640.0164200,,Markon: 2
+2666.9390000,0.711000,K-Complex
+2669.9333210,,Markoff: 2
+2670.0000000,,Markon: 1
+2696.4350000,0.132000,K-Complex
+2699.9660000,,Markoff: 1
+2700.1149390,,Markon: w
+2729.9825800,,Markoff: w
+2730.0000000,,Markon: 2
+2759.9660000,,Markoff: 2
+2760.0985190,,Markon: w
+2789.9169010,,Markoff: w
+2790.0164200,,Markon: 2
+2819.9333210,,Markoff: 2
+2820.0320000,,Markon: 3
+2825.5450000,0.145000,K-Complex
+2829.5200000,0.948000,Spindle
+2837.1810000,0.382000,K-Complex
+2843.9210000,7.648000,Spindle
+2849.9160000,,Markoff: 3
+2850.0164200,,Markon: 3
+2852.3330000,1.237000,Spindle
+2858.1770000,6.806000,Spindle
+2864.2330000,6.766000,Spindle
+2879.9661600,,Markoff: 3
+2880.0164200,,Markon: 2
+2907.4500000,1.106000,Markoff: 2
+2909.9825800,,Markoff: 2
+2910.0164200,,Markon: 2
+2912.9670000,1.053000,Spindle
+2918.2190000,5.989000,Spindle
+2922.6950000,0.935000,Spindle
+2928.0000000,1.909000,Spindle
+2935.0950000,7.806000,Spindle
+2939.3360000,1.316000,Spindle
+2939.9661600,,Markoff: 2
+2940.0492590,,Markon: 3
+2963.1730000,0.829000,Spindle
+2969.9661600,,Markoff: 3
+2970.0000000,,Markon: 3
+2970.4321538,1.711000,Spindle
+2973.9730000,1.066000,Spindle
+2984.8270000,1.224000,Spindle
+2989.8550000,2.988000,Spindle
+2999.9661600,,Markoff: 3
+3000.0000000,,Markon: 1
+3029.9160000,,Markoff: 1
+3030.0492590,,Markon: 2
+3040.5890000,1.540000,Spindle
+3044.6040000,4.923000,Spindle
+3048.0660000,4.397000,Spindle
+3057.0490000,2.277000,Spindle
+3059.9825800,,Markoff: 2
+3060.0164200,,Markon: 3
+3061.5260000,8.899000,Spindle
+3089.9004810,,Markoff: 3
+3090.0328400,,Markon: 3
+3100.5260000,1.132000,Spindle
+3102.8650000,0.724000,Spindle
+3107.2980000,1.330000,Spindle
+3110.4970000,3.857000,Spindle
+3113.9560000,3.857000,Spindle
+3119.9661600,,Markoff: 3
+3120.0328400,,Markon: 2
+3121.0890000,0.790000,Spindle
+3126.1420000,2.949000,Spindle
+3131.0230000,0.948000,Spindle
+3135.8810000,5.042000,K-Complex
+3143.6800000,0.737000,Spindle
+3149.9450981,,Markoff: 2
+3150.0164200,,Markon: 3
+3150.2340000,0.882000,Spindle
+3152.5350000,1.079000,Spindle
+3158.1690000,0.737000,Spindle
+3158.4460000,0.355000,K-Complex
+3160.6590000,1.053000,Spindle
+3161.3810000,3.093000,K-Complex
+3163.0280000,1.356000,Spindle
+3165.9370000,1.040000,Spindle
+3166.3700000,5.173000,K-Complex
+3170.2610000,1.014000,Spindle
+3179.2520000,0.987000,Spindle
+3179.9661600,,Markoff: 3
+3180.0328400,,Markon: 3
+3206.8790000,0.908000,Spindle
+3209.9333210,,Markoff: 3
+3210.0820990,,Markon: 2
+3227.3960000,0.790000,Spindle
+3227.8340000,0.505000,k-complex
+3232.2790000,0.961000,Spindle
+3234.7480000,0.158000,K-Complex
+3235.0900000,0.474000,K-Complex
+3235.4450000,1.053000,Spindle
+3236.1960000,0.118000,K-Complex
+3238.8280000,0.869000,Spindle
+3239.9497410,,Markoff: 2
+3240.0490000,,Markon: 3
+3250.0700000,0.974000,Spindle
+3252.8420000,1.237000,Spindle
+3269.9490000,,Markoff: 3
+3270.0328400,,Markon: 2
+3284.1610000,0.505000,k-complex
+3287.2930000,1.316000,Spindle
+3293.0060000,0.895000,Spindle
+3299.9333210,,Markoff: 2
+3300.0000000,,Markon: 2
+3309.5960000,0.197000,K-Complex
+3309.9740000,1.237000,Spindle
+3315.1600000,6.161000,Spindle
+3318.9480000,1.027000,Spindle
+3321.2250000,1.145000,Spindle
+3323.9470000,0.961000,Spindle
+3329.0810000,5.358000,K-Complex
+3329.9497410,,Markoff: 2
+3330.0820990,,Markon: 3
+3337.6320000,1.040000,Spindle
+3341.3050000,1.106000,Spindle
+3345.5430000,0.487000,K-Complex
+3345.5430000,1.027000,Spindle
+3352.1520000,7.490000,Spindle
+3355.9860000,1.395000,Spindle
+3359.9169010,,Markoff: 3
+3360.0328400,,Markon: 3
+3389.9169010,,Markoff: 3
+3390.0328400,,Markon: 2
+3402.1990000,5.226000,Spindle
+3405.5630000,0.505000,k-complex
+3406.2250000,1.948000,Spindle
+3411.5030000,0.790000,Spindle
+3415.0830000,1.093000,Spindle
+3419.0380000,0.132000,K-Complex
+3419.9004810,,Markoff: 2
+3420.0492590,,Markon: 3
+3421.2360000,0.171000,K-Complex
+3425.0890000,1.066000,Spindle
+3434.0930000,9.860000,Spindle
+3436.3050000,2.988000,Spindle
+3438.3170000,0.829000,Spindle
+3449.9004810,,Markoff: 3
+3450.0492590,,Markon: 3
+3456.3060000,0.790000,Spindle
+3462.9610000,0.816000,Spindle
+3471.1450000,0.961000,Spindle
+3479.9661600,,Markoff: 3
+3480.0160000,,Markon: 2
+3494.3420000,0.869000,Spindle
+3497.9490000,1.093000,Spindle
+3509.9820000,,Markoff: 2
+3510.0490000,,Markon: 2
+3512.7760000,1.066000,Spindle
+3539.9820000,,Markoff: 2
+3540.0820990,,Markon: 2
+3569.9497410,,Markoff: 2
+3570.0328400,,Markon: 2
+3581.6030000,0.145000,K-Complex
+3584.5120000,3.001000,K-Complex
+3588.3280000,0.118000,K-Complex
+3588.7240000,0.987000,Spindle
+3599.9169010,,Markoff: 2
+3600.0151623,,Markon: 2
+3600.9820000,0.171000,Spindle
+3607.5813925,0.316000,K-Complex
+3607.9760000,9.820000,Spindle
+3607.9980000,7.898000,Spindle
+3616.9760000,9.820000,Spindle
+3629.9004810,,Markoff: 2
+3630.0164200,,Markon: 2
+3659.8840610,,Markoff: 2
+3659.9190240,,Markon: w
+3686.7325800,,Markoff: w
