epochs,mean score,score std
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
900.0,0.612004713973009,0.041297271446843364
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
900.0,0.612004713973009,0.041297271446843364
950.0,0.6118776710121461,0.04150965628979927
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
900.0,0.612004713973009,0.041297271446843364
950.0,0.6118776710121461,0.04150965628979927
1000.0,0.6117921175595777,0.041549693593519295
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
900.0,0.612004713973009,0.041297271446843364
950.0,0.6118776710121461,0.04150965628979927
1000.0,0.6117921175595777,0.041549693593519295
1050.0,0.6120488868353238,0.04127040405374653
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
900.0,0.612004713973009,0.041297271446843364
950.0,0.6118776710121461,0.04150965628979927
1000.0,0.6117921175595777,0.041549693593519295
1050.0,0.6120488868353238,0.04127040405374653
1100.0,0.6119898241564331,0.0413662269423776
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
900.0,0.612004713973009,0.041297271446843364
950.0,0.6118776710121461,0.04150965628979927
1000.0,0.6117921175595777,0.041549693593519295
1050.0,0.6120488868353238,0.04127040405374653
1100.0,0.6119898241564331,0.0413662269423776
1150.0,0.6120803601522324,0.04122284471038822
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
900.0,0.612004713973009,0.041297271446843364
950.0,0.6118776710121461,0.04150965628979927
1000.0,0.6117921175595777,0.041549693593519295
1050.0,0.6120488868353238,0.04127040405374653
1100.0,0.6119898241564331,0.0413662269423776
1150.0,0.6120803601522324,0.04122284471038822
1200.0,0.6119770380323035,0.04106364677516945
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
900.0,0.612004713973009,0.041297271446843364
950.0,0.6118776710121461,0.04150965628979927
1000.0,0.6117921175595777,0.041549693593519295
1050.0,0.6120488868353238,0.04127040405374653
1100.0,0.6119898241564331,0.0413662269423776
1150.0,0.6120803601522324,0.04122284471038822
1200.0,0.6119770380323035,0.04106364677516945
1250.0,0.6119559531918142,0.04140877902720848
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
900.0,0.612004713973009,0.041297271446843364
950.0,0.6118776710121461,0.04150965628979927
1000.0,0.6117921175595777,0.041549693593519295
1050.0,0.6120488868353238,0.04127040405374653
1100.0,0.6119898241564331,0.0413662269423776
1150.0,0.6120803601522324,0.04122284471038822
1200.0,0.6119770380323035,0.04106364677516945
1250.0,0.6119559531918142,0.04140877902720848
1300.0,0.6118384384704576,0.04155367543467205
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
900.0,0.612004713973009,0.041297271446843364
950.0,0.6118776710121461,0.04150965628979927
1000.0,0.6117921175595777,0.041549693593519295
1050.0,0.6120488868353238,0.04127040405374653
1100.0,0.6119898241564331,0.0413662269423776
1150.0,0.6120803601522324,0.04122284471038822
1200.0,0.6119770380323035,0.04106364677516945
1250.0,0.6119559531918142,0.04140877902720848
1300.0,0.6118384384704576,0.04155367543467205
1350.0,0.6120565119921907,0.04119089390999088
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
900.0,0.612004713973009,0.041297271446843364
950.0,0.6118776710121461,0.04150965628979927
1000.0,0.6117921175595777,0.041549693593519295
1050.0,0.6120488868353238,0.04127040405374653
1100.0,0.6119898241564331,0.0413662269423776
1150.0,0.6120803601522324,0.04122284471038822
1200.0,0.6119770380323035,0.04106364677516945
1250.0,0.6119559531918142,0.04140877902720848
1300.0,0.6118384384704576,0.04155367543467205
1350.0,0.6120565119921907,0.04119089390999088
1400.0,0.6120124052376371,0.0413263996302263
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
900.0,0.612004713973009,0.041297271446843364
950.0,0.6118776710121461,0.04150965628979927
1000.0,0.6117921175595777,0.041549693593519295
1050.0,0.6120488868353238,0.04127040405374653
1100.0,0.6119898241564331,0.0413662269423776
1150.0,0.6120803601522324,0.04122284471038822
1200.0,0.6119770380323035,0.04106364677516945
1250.0,0.6119559531918142,0.04140877902720848
1300.0,0.6118384384704576,0.04155367543467205
1350.0,0.6120565119921907,0.04119089390999088
1400.0,0.6120124052376371,0.0413263996302263
1450.0,0.6119706864044471,0.041403668392057176
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
900.0,0.612004713973009,0.041297271446843364
950.0,0.6118776710121461,0.04150965628979927
1000.0,0.6117921175595777,0.041549693593519295
1050.0,0.6120488868353238,0.04127040405374653
1100.0,0.6119898241564331,0.0413662269423776
1150.0,0.6120803601522324,0.04122284471038822
1200.0,0.6119770380323035,0.04106364677516945
1250.0,0.6119559531918142,0.04140877902720848
1300.0,0.6118384384704576,0.04155367543467205
1350.0,0.6120565119921907,0.04119089390999088
1400.0,0.6120124052376371,0.0413263996302263
1450.0,0.6119706864044471,0.041403668392057176
1500.0,0.6120257020567761,0.041319791090314216
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
900.0,0.612004713973009,0.041297271446843364
950.0,0.6118776710121461,0.04150965628979927
1000.0,0.6117921175595777,0.041549693593519295
1050.0,0.6120488868353238,0.04127040405374653
1100.0,0.6119898241564331,0.0413662269423776
1150.0,0.6120803601522324,0.04122284471038822
1200.0,0.6119770380323035,0.04106364677516945
1250.0,0.6119559531918142,0.04140877902720848
1300.0,0.6118384384704576,0.04155367543467205
1350.0,0.6120565119921907,0.04119089390999088
1400.0,0.6120124052376371,0.0413263996302263
1450.0,0.6119706864044471,0.041403668392057176
1500.0,0.6120257020567761,0.041319791090314216
1550.0,0.6119978170069539,0.04134610483378436
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
900.0,0.612004713973009,0.041297271446843364
950.0,0.6118776710121461,0.04150965628979927
1000.0,0.6117921175595777,0.041549693593519295
1050.0,0.6120488868353238,0.04127040405374653
1100.0,0.6119898241564331,0.0413662269423776
1150.0,0.6120803601522324,0.04122284471038822
1200.0,0.6119770380323035,0.04106364677516945
1250.0,0.6119559531918142,0.04140877902720848
1300.0,0.6118384384704576,0.04155367543467205
1350.0,0.6120565119921907,0.04119089390999088
1400.0,0.6120124052376371,0.0413263996302263
1450.0,0.6119706864044471,0.041403668392057176
1500.0,0.6120257020567761,0.041319791090314216
1550.0,0.6119978170069539,0.04134610483378436
1600.0,0.6118449729753634,0.041522628697292126
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
900.0,0.612004713973009,0.041297271446843364
950.0,0.6118776710121461,0.04150965628979927
1000.0,0.6117921175595777,0.041549693593519295
1050.0,0.6120488868353238,0.04127040405374653
1100.0,0.6119898241564331,0.0413662269423776
1150.0,0.6120803601522324,0.04122284471038822
1200.0,0.6119770380323035,0.04106364677516945
1250.0,0.6119559531918142,0.04140877902720848
1300.0,0.6118384384704576,0.04155367543467205
1350.0,0.6120565119921907,0.04119089390999088
1400.0,0.6120124052376371,0.0413263996302263
1450.0,0.6119706864044471,0.041403668392057176
1500.0,0.6120257020567761,0.041319791090314216
1550.0,0.6119978170069539,0.04134610483378436
1600.0,0.6118449729753634,0.041522628697292126
1650.0,0.6119717218620984,0.04137330217924138
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
900.0,0.612004713973009,0.041297271446843364
950.0,0.6118776710121461,0.04150965628979927
1000.0,0.6117921175595777,0.041549693593519295
1050.0,0.6120488868353238,0.04127040405374653
1100.0,0.6119898241564331,0.0413662269423776
1150.0,0.6120803601522324,0.04122284471038822
1200.0,0.6119770380323035,0.04106364677516945
1250.0,0.6119559531918142,0.04140877902720848
1300.0,0.6118384384704576,0.04155367543467205
1350.0,0.6120565119921907,0.04119089390999088
1400.0,0.6120124052376371,0.0413263996302263
1450.0,0.6119706864044471,0.041403668392057176
1500.0,0.6120257020567761,0.041319791090314216
1550.0,0.6119978170069539,0.04134610483378436
1600.0,0.6118449729753634,0.041522628697292126
1650.0,0.6119717218620984,0.04137330217924138
1700.0,0.6118962468053681,0.041480349807576575
50.0,0.6047030994733471,0.04997734825602722
100.0,0.612034822998901,0.04131625528730845
150.0,0.6120225455084864,0.04132536096848324
200.0,0.6120373174782919,0.041294180785076434
250.0,0.6119728974997909,0.041414925844665225
300.0,0.6120425238011599,0.04124981189648223
350.0,0.6119360691080125,0.04145307247838822
400.0,0.6119002433832139,0.04146726036049315
450.0,0.6117702069818253,0.04160583829369442
500.0,0.6120018256326584,0.041252451112349535
550.0,0.6118592120874659,0.04152152121048923
600.0,0.6119833264488118,0.0413766923701836
650.0,0.6120403003693706,0.041272572142501365
700.0,0.6120152431653231,0.04128779477353298
750.0,0.6118066163516463,0.041574519198383536
800.0,0.6119721853376775,0.0413715814172179
850.0,0.6120482127714882,0.04122539214233488
900.0,0.612004713973009,0.041297271446843364
950.0,0.6118776710121461,0.04150965628979927
1000.0,0.6117921175595777,0.041549693593519295
1050.0,0.6120488868353238,0.04127040405374653
1100.0,0.6119898241564331,0.0413662269423776
1150.0,0.6120803601522324,0.04122284471038822
1200.0,0.6119770380323035,0.04106364677516945
1250.0,0.6119559531918142,0.04140877902720848
1300.0,0.6118384384704576,0.04155367543467205
1350.0,0.6120565119921907,0.04119089390999088
1400.0,0.6120124052376371,0.0413263996302263
1450.0,0.6119706864044471,0.041403668392057176
1500.0,0.6120257020567761,0.041319791090314216
1550.0,0.6119978170069539,0.04134610483378436
1600.0,0.6118449729753634,0.041522628697292126
1650.0,0.6119717218620984,0.04137330217924138
1700.0,0.6118962468053681,0.041480349807576575
1750.0,0.6119532772897444,0.04142350324734422
50.0,0.6047030994733471,0.04997734825602722
