Onset,Duration,Annotation
+1110.104,,Marker:Markoff:2
+1110.626,,Marker:Markon:2
+1128.1939052,,spindle
+1140.104,,Marker:Markoff:2
+1140.626,,Marker:Markon:2
+1170.104,,Marker:Markoff:2
+1170.626,,Marker:Markon:2
+1196.4545687,,spindle
+1199.416654,,k-complex
+1200.104,,Marker:Markoff:2
+1200.4356113,,spindle
+1200.626,,Marker:Markon:2
+1230.104,,Marker:Markoff:2
+1230.626,,Marker:Markon:2
+1260.104,,Marker:Markoff:2
+1260.626,,Marker:Markon:2
+1261.558834,,spindle
+1269.3029098,,spindle
+1287.6820567,,spindle
+1290.104,,Marker:Markoff:2
+1290.626,,Marker:Markon:2
+1301.5920094,,spindle
+1320.104,,Marker:Markoff:2
+1320.626,,Marker:Markon:2
+1347.5209193,,spindle
+1350.104,,Marker:Markoff:2
+1350.3645212,,spindle
+1350.626,,Marker:Markon:2
+1375.9995923,,spindle
+1379.1986444,,spindle
+1380.104,,Marker:Markoff:2
+1380.626,,Marker:Markon:2
+1381.8526729,,k-complex
+1406.5019619,,spindle
+1410.104,,Marker:Markoff:2
+1410.626,,Marker:Markon:2
+1440.1929431,,Marker:Markoff:2
+1440.619,,Marker:Markon:2
+1442.7095307,,spindle
+1446.8280142,,spindle
+1450.8564502,,spindle
+1453.8422322,,spindle
+1461.3730379,,spindle
+1469.3682985,,spindle
+1470.192,,Marker:Markoff:2
+1470.619,,Marker:Markon:2
+1475.8848862,,spindle
+1499.2705497,,k-complex
+1500.192,,Marker:Markoff:2
+1500.619,,Marker:Markon:2
+1502.5190142,,spindle
+1506.2867867,,spindle
+1516.0119052,,spindle
+1530.192,,Marker:Markoff:2
+1530.619,,Marker:Markon:SWS
+1539.4052701,,spindle
+1541.4431848,,spindle
+1545.5237535,,spindle
+1550.1493459,,spindle
+1555.5758862,,spindle
+1560.192,,Marker:Markoff:SWS
+1560.619,,Marker:Markon:SWS
+1576.5332322,,spindle
+1580.4668815,,spindle
+1584.5901042,,spindle
+1588.5336919,,spindle 
+1590.192,,Marker:Markoff:SWS
+1590.619,,Marker:Markon:SWS
+1603.6047819,,spindle 
+1615.3156824,,spindle 
+1619.0834549,,spindle 
+1620.192,,Marker:Markoff:SWS
+1620.619,,Marker:Markon:SWS
+1623.4768199,,spindle 
+1644.6521753,,spindle 
+1650.192,,Marker:Markoff:SWS
+1650.619,,Marker:Markon:SWS
+1671.9365355,,spindle 
+1677.6142606,,spindle 
+1680.192,,Marker:Markoff:SWS
+1680.619,,Marker:Markon:SWS
+1683.0123649,,spindle 
+1688.3678151,,spindle 
+1696.7422227,,spindle 
+1701.268289,,spindle 
+1704.9697109,,spindle 
+1710.192,,Marker:Markoff:SWS
+1710.619,,Marker:Markon:SWS
+1717.3156824,,spindle 
+1740.192,,Marker:Markoff:SWS
+1740.619,,Marker:Markon:SWS
+1745.5384312,,spindle 
+1748.182,,spindle 
+1750.182981,,spindle 
+1753.5479099,,spindle 
+1770.192,,Marker:Markoff:SWS
+1770.619,,Marker:Markon:SWS
+1799.6663933,,spindle 
