Onset,Duration,Annotation
+0.892,,Marker:Markon:w
+30.6787298,,Marker:Markoff:w
+31.1526635,,Marker:Markon:w
+60.678,,Marker:Markoff:w
+61.152,,Marker:Markon:w
+90.678,,Marker:Markoff:w
+91.152,,Marker:Markon:w
+120.678,,Marker:Markoff:w
+121.152,,Marker:Markon:w
+150.678,,Marker:Markoff:w
+151.152,,Marker:Markon:w
+180.678,,Marker:Markoff:w
+181.152,,Marker:Markon:w
+210.678,,Marker:Markoff:w
+211.152,,Marker:Markon:w
+240.678,,Marker:Markoff:w
+241.152,,Marker:Markon:w
+270.678,,Marker:Markoff:w
+271.152,,Marker:Markon:w
+300.678,,Marker:Markoff:w
+301.152,,Marker:Markon:w
+330.678,,Marker:Markoff:w
+331.152,,Marker:Markon:w
+360.678,,Marker:Markoff:w
+361.13,,Marker:Markon:w
+390.707,,Marker:Markoff:w
+391.104,,Marker:Markon:w
+420.707,,Marker:Markoff:w
+421.104,,Marker:Markon: w
+450.631,,Marker:Markoff:w
+451.14,,Marker:Markon:w
+480.6836315,,Marker:Markoff:w
+481.149,,Marker:Markon:w
+510.631,,Marker:Markoff:w
+511.135,,Marker:Markon:w
+540.631,,Marker:Markoff:w
+541.11,,Marker:Markon:w
+570.631,,Marker:Markoff:w
+571.11,,Marker:Markon:w
+600.68,,Marker:Markoff:w
+601.094,,Marker:Markon:w
+630.654,,Marker:Markoff:w
+631.12,,Marker:Markon:w
+660.631,,Marker:Markoff:w
+661.11,,Marker:Markon:w
+690.631,,Marker:Markoff:w
+691.11,,Marker:Markon:w
+720.631,,Marker:Markoff:w
+721.11,,Marker:Markon:w
+750.651,,Marker:Markoff:w
+751.143,,Marker:Markon:w
+780.631,,Marker:Markoff:w
+781.11,,Marker:Markon:w
+810.631,,Marker:Markoff:w
+811.11,,Marker:Markon:w
+840.631,,Marker:Markoff:w
+841.11,,Marker:Markon:w
+870.631,,Marker:Markoff:w
+871.071,,Marker:Markon:w
+900.631,,Marker:Markoff:w
+901.11,,Marker:Markon:w
+930.632,,Marker:Markoff:w
+931.115,,Marker:Markon:w
+960.632,,Marker:Markoff:w
+961.115,,Marker:Markon:w
+990.632,,Marker:Markoff:w
+991.115,,Marker:Markon:w
+1020.632,,Marker:Markoff:w
+1020.632,,Marker:Markoff:w
+1021.115,,Marker:Markon:w
+1050.632,,Marker:Markoff:w
+1051.115,,Marker:Markon:w
+1080.632,,Marker:Markoff:w
+1081.115,,Marker:Markon:w
+1110.632,,Marker:Markoff:w
+1111.115,,Marker:Markon:w
+1140.632,,Marker:Markoff:w
+1141.115,,Marker:Markon:w
+1170.632,,Marker:Markoff:w
+1171.115,,Marker:Markon:w
+1200.632,,Marker:Markoff:w
+1201.115,,Marker:Markon:w
+1230.632,,Marker:Markoff:w
+1231.115,,Marker:Markon:w
+1260.632,,Marker:Markoff:w
+1261.115,,Marker:Markon:w
+1290.632,,Marker:Markoff:w
+1291.115,,Marker:Markon:w
+1320.632,,Marker:Markoff:w
+1321.115,,Marker:Markon:w
+1350.632,,Marker:Markoff:w
+1351.115,,Marker:Markon:w
+1380.632,,Marker:Markoff:w
+1381.115,,Marker:Markon:w
+1410.632,,Marker:Markoff:w
+1411.115,,Marker:Markon:w
+1440.632,,Marker:Markoff:w
+1441.115,,Marker:Markon:w
+1470.632,,Marker:Markoff:w
+1471.115,,Marker:Markon:w
+1500.632,,Marker:Markoff:w
+1501.115,,Marker:Markon:w
+1530.632,,Marker:Markoff:w
+1531.115,,Marker:Markon:w
+1560.632,,Marker:Markoff:w
+1561.115,,Marker:Markon:w
+1590.632,,Marker:Markoff:w
+1591.115,,Marker:Markon:w
+1620.632,,Marker:Markoff:w
+1621.115,,Marker:Markon:w
+1650.632,,Marker:Markoff:w
+1651.115,,Marker:Markon:w
+1680.632,,Marker:Markoff:w
+1681.115,,Marker:Markon:w
+1710.632,,Marker:Markoff:w
+1711.115,,Marker:Markon:w
+1740.632,,Marker:Markoff:w
+1741.115,,Marker:Markon:w
+1770.632,,Marker:Markoff:w
+1771.115,,Marker:Markon:w
