epochs,mean score,score std
50.0,0.7129845602730093,0.03338977522131897
100.0,0.699940832183627,0.034388274360850596
150.0,0.7179428411667271,0.03299984216488327
200.0,0.7193775040217106,0.03237757663427847
250.0,0.6904722787842426,0.034574765627578906
300.0,0.7393420070813108,0.03363623976996051
350.0,0.7253278125791538,0.03167078777173495
