Onset,Duration,Annotation
+947.3132085,,spindle
+952.5691327,,spindle
+955.0572843,,spindle
+960.66,,Marker:Markoff:2
+961.015,,Marker:Markon:2
+961.3297962,,spindle
+965.066763,,spindle
+969.3534928,,spindle
+972.3842985,,spindle
+979.8534928,,spindle
+982.4506492,,spindle
+990.66,,Marker:Markoff:2
+991.015,,Marker:Markon:2
+1020.66,,Marker:Markoff:2
+1021.015,,Marker:Markon:2
+1027.3179478,,spindle
+1050.66,,Marker:Markoff:2
+1051.015,,Marker:Markon:2
+1056.3914075,,spindle
+1059.1331137,,spindle
+1063.7989905,,spindle
+1069.798,,spindle
+1080.66,,Marker:Markoff:2
+1081.015,,Marker:Markon:2
+1097.4530189,,spindle
+1101.1046777,,spindle
+1106.080981,,spindle
+1109.5430663,,spindle
+1110.66,,Marker:Markoff:2
+1111.015,,Marker:Markon:2
+1113.1568104,,spindle
+1127.8132085,,spindle
+1130.8108388,,spindle
+1140.66,,Marker:Markoff:2
+1141.015,,Marker:Markon:2
+1157.9980426,,spindle
+1164.6070473,,spindle
+1170.66,,Marker:Markoff:2
+1171.015,,Marker:Markon:2
+1171.7800331,,spindle
+1177.3487535,,spindle
+1182.7752938,,spindle
+1186.2847725,,spindle
+1189.9079952,,spindle
+1198.1188957,,spindle
+1200.66,,Marker:Markoff:2
+1200.8321658,,spindle
+1201.015,,Marker:Markon:2
+1206.6331137,,spindle
+1212.6425924,,spindle
+1230.66,,Marker:Markoff:2
+1231.015,,Marker:Markon:2
+1235.8961469,,spindle
+1248.2563364,,spindle
+1250.2468578,,spindle
+1260.66,,Marker:Markoff:2
+1261.015,,Marker:Markon:2
+1265.2539668,,spindle
+1268.1757677,,spindle
+1279.2895118,,spindle
+1284.5501753,,spindle
+1286.5098909,,spindle
+1290.66,,Marker:Markoff:2
+1291.015,,Marker:Markon:2
+1291.0430663,,spindle
+1312.595199,,spindle
+1320.66,,Marker:Markoff:2
+1321.015,,Marker:Markon:2
+1324.5857203,,spindle
+1328.585,,spindle
+1344.0928293,,spindle
+1347.3653412,,spindle
+1350.66,,Marker:Markoff:2
+1350.8819289,,spindle
+1351.015,,Marker:Markon:2
+1355.1994644,,spindle
+1358.8084691,,spindle
+1370.936,,spindle
+1380.66,,Marker:Markoff:2
+1381.015,,Marker:Markon:2
+1410.66,,Marker:Markoff:2
+1411.015,,Marker:Markon:2
+1416.0075213,,spindle
+1423.024109,,spindle
+1424.5762417,,spindle
+1436.4980426,,spindle
+1440.66,,Marker:Markoff:2
+1441.015,,Marker:Markon:2
+1441.5027819,,spindle
+1444.7468578,,spindle
+1451.3937772,,spindle
+1457.073872,,spindle
+1464.0217393,,spindle
+1468.1331137,,spindle
+1470.66,,Marker:Markoff:2
+1471.015,,Marker:Markon:2
+1471.2444881,,spindle
+1475.652071,,spindle
+1483.130744,,spindle
+1500.66,,Marker:Markoff:2
+1501.015,,Marker:Markon:2
+1530.66,,Marker:Markoff:2
+1530.985,,Marker:Markon:2
+1533.116526,,spindle
+1535.9838245,,spindle
+1560.6539146,,Marker:Markoff:1
+1560.9738199,,Marker:Markon:1
+1590.653,,Marker:Markoff:1
+1590.973,,Marker:Markon:1
+1605.1473316,,spindle
+1607.8700805,,spindle
+1620.653,,Marker:Markoff:1
+1620.973,,Marker:Markon:1
+1624.8179478,,spindle
+1650.973,,Marker:Markon:1
+1680.6662463,,Marker:Markoff: w
+1680.9269099,,Marker:Markon: w
+1710.666,,Marker:Markoff: w
+1710.926,,Marker:Markon: w
+1740.666,,Marker:Markoff: w
+1740.926,,Marker:Markon: w
+1770.666,,Marker:Markoff: w
+1770.926,,Marker:Markon: w
