Onset,Duration,Annotation
+1066.0676018,,spindle
+1080.83,,Marker: Markoff: 2
+1081.224,,Marker:Markon:2
+1105.3851374,,spindle
+1107.3756587,,k-complex
+1110.83,,Marker: Markoff: 2
+1111.224,,Marker:Markon:2
+1116.1007772,,spindle
+1121.4562274,,spindle
+1122.8543317,,spindle
+1128.0107298,,spindle
+1136.7168909,,spindle
+1140.83,,Marker: Markoff: 2
+1140.8875071,,spindle
+1141.224,,Marker:Markon:2
+1170.83,,Marker: Markoff: 2
+1171.224,,Marker:Markon:2
+1181.2003033,,spindle
+1197.2571753,,spindle
+1200.83,,Marker: Markoff: 2
+1201.224,,Marker:Markon:2
+1205.2761327,,spindle
+1211.9159431,,spindle
+1230.83,,Marker: Markoff: 2
+1230.9585971,,spindle
+1231.224,,Marker:Markon:2
+1232.9254218,,spindle
+1251.1149952,,spindle
+1255.9728151,,spindle
+1260.83,,Marker: Markoff: 2
+1261.0202085,,spindle
+1261.224,,Marker:Markon:2
+1263.224,,spindle
+1264.9775545,,spindle
+1266.4941421,,spindle
+1278.423052,,spindle
+1290.83,,Marker: Markoff: 2
+1291.224,,Marker:Markon:2
+1298.0154691,,spindle
+1315.901725,,spindle
+1320.83,,Marker: Markoff: 2
+1321.224,,Marker:Markon:2
+1331.9491184,,spindle
+1343.958597,,spindle
+1349.3140473,,spindle
+1350.83,,Marker: Markoff: 2
+1351.224,,Marker:Markon:2
+1352.0391657,,spindle
+1354.4040947,,spindle
+1358.6552795,,k-complex
+1380.83,,Marker: Markoff: 2
+1381.224,,Marker:Markon:2
+1392.6458008,,spindle
+1397.958597,,spindle
+1404.2571752,,k-complex
+1410.83,,Marker: Markoff: 2
+1411.224,,Marker:Markon:2
+1420.7405875,,spindle
+1429.0107297,,spindle
+1440.83,,Marker: Markoff: 2
+1441.224,,Marker:Markon:2
+1454.2571753,,spindle
+1460.1576492,,spindle
+1470.83,,Marker: Markoff: 2
+1471.0818199,,spindle
+1471.224,,Marker:Markon:2
+1486.081,,spindle
+1491.081,,spindle
+1500.83,,Marker: Markoff: 2
+1501.224,,Marker:Markon:2
+1504.9349004,,spindle
+1511.5130995,,spindle
+1530.83,,Marker: Markoff: 2
+1531.224,,Marker:Markon:2
+1538.4704454,,spindle
+1544.9206824,,spindle
+1549.224,,spindle
+1555.29509,,spindle
+1557.6647582,,spindle
+1560.83,,Marker: Markoff: 2
+1561.224,,Marker:Markon:2
+1561.5083601,,spindle
+1579.9206824,,k-complex
+1582.0865592,,spindle
+1583.7927203,,spindle
+1590.83,,Marker: Markoff: 2
+1591.224,,Marker:Markon:2
+1592.1149952,,k-complex
+1603.2334786,,k-complex
+1609.4230521,,spindle
+1619.423,,spindle
+1620.83,,Marker: Markoff: 2
+1621.224,,Marker:Markon:2
+1624.9254217,,spindle
+1638.2571753,,spindle
+1650.83,,Marker: Markoff: 2
+1651.224,,Marker:Markon:2
+1667.0344265,,spindle
+1680.83,,Marker: Markoff: 2
+1681.224,,Marker:Markon:2
+1685.7074122,,spindle
+1699.318,,k-complex
+1702.6078862,,spindle
+1710.83,,Marker: Markoff: 2
+1711.224,,Marker:Markon:2
+1712.4183127,,spindle
+1722.280872,,spindle
+1740.816417,,spindle
+1740.83,,Marker: Markoff: 2
+1741.224,,Marker:Markon:2
+1745.6789762,,spindle
+1755.36618,,spindle
+1759.9443791,,spindle
+1770.83,,Marker: Markoff: 2
+1771.224,,Marker:Markon:2
+1779.351962,,spindle
