Onset,Duration,Annotation
+1346.0050336,,spindle
+1349.1888127,,spindle
+1350.826,,Marker: Markoff: 2
+1351.163,,Marker: Markon: 2
+1367.1823416,,spindle
+1374.8790629,,spindle
+1380.826,,Marker: Markoff: 2
+1381.163,,Marker: Markon: 2
+1391.9381656,,spindle
+1397.3285884,,spindle
+1405.3838084,,spindle
+1410.826,,Marker: Markoff: 2
+1411.163,,Marker: Markon: 2
+1414.3061552,,spindle
+1423.3061552,,spindle
+1429.6478291,,spindle
+1436.647,,k-complex
+1440.826,,Marker: Markoff: 2
+1441.163,,Marker: Markon: 2
+1447.5662933,,spindle
+1454.3039982,,spindle
+1464.5969231,,spindle
+1467.3626695,,k-complex
+1467.5568023,,spindle
+1470.826,,Marker: Markoff: 2
+1471.163,,Marker: Markon: 2
+1475.1189249,,spindle
+1500.826,,Marker: Markoff: 2
+1501.163,,Marker: Markon: 2
+1505.804861,,spindle
+1509.0404089,,spindle
+1512.8065866,,spindle
+1519.062842,,spindle
+1523.062,,spindle
+1530.826,,Marker: Markoff: 2
+1531.163,,Marker: Markon: 2
+1534.1793217,,spindle
+1542.3885538,,spindle
+1551.6085711,,spindle
+1553.9381656,,spindle
+1560.826,,Marker: Markoff: 2
+1561.163,,Marker: Markon: 2
+1563.2345418,,spindle
+1570.9027903,,spindle
+1580.6521431,,spindle
+1586.9627557,,spindle
+1590.826,,Marker: Markoff: 2
+1591.163,,Marker: Markon: 2
+1594.1262588,,spindle
+1611.133,,spindle
+1620.826,,Marker: Markoff: 2
+1621.163,,Marker: Markon: 2
+1623.076647,,spindle
+1625.2509352,,spindle
+1632.8932993,,spindle
+1635.6499861,,spindle
+1650.826,,Marker: Markoff: 2
+1651.163,,Marker: Markon: 2
+1662.3406677,,spindle
+1669.3100379,,spindle
+1678.9675012,,spindle
+1680.826,,Marker: Markoff: 2
+1681.163,,Marker: Markon: 2
+1686.6344555,,spindle
+1693.6439464,,spindle
+1697.1642225,,spindle
+1703.9744037,,spindle
+1707.1064141,,spindle
+1710.277251,,spindle
+1710.826,,Marker: Markoff: 2
+1711.163,,Marker: Markon: 2
+1718.0943347,,k-complex
+1740.4687954,,spindle
+1740.826,,Marker: Markoff: 2
+1741.163,,Marker: Markon: 2
+1743.950245,,spindle
+1750.2440327,,spindle
+1757.4593045,,spindle
+1770.826,,Marker: Markoff: 2
+1771.163,,Marker: Markon: 2
